review_id,customer_id,product_id,rating,review_text,date_review,sentiment
REV02107,CUS02263,PRD001,2,"Livraison tres en retard, emballage abime.",2023-07-02,negatif
REV02108,CUS02823,PRD003,5,Tres bonne experience d'achat.,2022-02-09,positif
REV02109,CUS01548,PRD013,4,Tres bonne experience d'achat.,2023-04-28,positif
REV02110,CUS01627,PRD028,5,Tres bonne experience d'achat.,2022-02-18,positif
REV02111,CUS01751,PRD017,4,Je suis ravi de cet achat.,2022-04-25,positif
REV02112,CUS00308,PRD014,5,"Produit conforme, livraison soignee.",2024-03-14,positif
REV02113,CUS02630,PRD012,4,Je suis ravi de cet achat.,2022-08-07,positif
REV02114,CUS01537,PRD015,4,"Produit conforme, livraison soignee.",2022-09-04,positif
REV02115,CUS01478,PRD024,5,"Super produit, je recommande vivement.",2022-07-15,positif
REV02116,CUS00865,PRD020,4,Tres bonne experience d'achat.,2022-12-27,positif
REV02117,CUS01524,PRD022,5,"Produit fantastique, rapport qualite-prix excellent.",2024-02-29,positif
REV02118,CUS01230,PRD013,5,"Excellent produit, livraison rapide !",2023-08-17,positif
REV02119,CUS00433,PRD030,5,"Parfait, correspond a la description.",2023-09-08,positif
REV02120,CUS00127,PRD025,5,"Produit fantastique, rapport qualite-prix excellent.",2024-01-29,positif
REV02121,CUS02042,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2022-08-08,positif
REV02122,CUS02540,PRD007,3,"Produit moyen, attendais mieux.",2023-06-27,neutre
REV02123,CUS02052,PRD022,4,Je suis ravi de cet achat.,2024-04-30,positif
REV02124,CUS02814,PRD021,4,"Produit conforme, livraison soignee.",2022-02-11,positif
REV02125,CUS01463,PRD014,4,"Produit fantastique, rapport qualite-prix excellent.",2022-08-07,positif
REV02126,CUS02884,PRD004,2,Produit ne correspond pas a la description.,2022-05-03,negatif
REV02127,CUS00806,PRD014,4,Tres bonne experience d'achat.,2022-01-29,positif
REV02128,CUS01804,PRD018,3,Rien d'exceptionnel pour ce prix.,2024-06-18,neutre
REV02129,CUS01109,PRD010,4,"Produit fantastique, rapport qualite-prix excellent.",2022-01-22,positif
REV02130,CUS00008,PRD023,3,Conforme mais delai un peu long.,2023-11-14,neutre
REV02131,CUS00286,PRD015,4,"Excellent produit, livraison rapide !",2023-11-30,positif
REV02132,CUS01309,PRD004,5,"Produit fantastique, rapport qualite-prix excellent.",2022-07-11,positif
REV02133,CUS00915,PRD008,5,Tres bonne experience d'achat.,2022-04-12,positif
REV02134,CUS00409,PRD027,4,Tres bonne experience d'achat.,2024-01-01,positif
REV02135,CUS00763,PRD030,3,Conforme mais delai un peu long.,2022-03-21,neutre
REV02136,CUS02355,PRD030,4,Tres bonne experience d'achat.,2024-05-16,positif
REV02137,CUS00017,PRD029,1,"Tres decu, le produit ne fonctionne pas.",2024-01-31,negatif
REV02138,CUS02682,PRD016,5,"Tres satisfait, qualite au rendez-vous.",2024-04-13,positif
REV02139,CUS02348,PRD012,2,"Livraison tres en retard, emballage abime.",2023-04-08,negatif
REV02140,CUS02379,PRD011,5,"Produit fantastique, rapport qualite-prix excellent.",2023-02-11,positif
REV02141,CUS02201,PRD023,1,"Livraison tres en retard, emballage abime.",2023-07-29,negatif
REV02142,CUS01642,PRD012,2,"Delai inacceptable, plus de 3 semaines.",2023-09-26,negatif
REV02143,CUS01334,PRD003,4,Je suis ravi de cet achat.,2022-07-17,positif
REV02144,CUS01927,PRD029,3,Conforme mais delai un peu long.,2024-06-05,neutre
REV02145,CUS01102,PRD001,2,"Service client inexistant, probleme non resolu.",2022-10-02,negatif
REV02146,CUS02767,PRD004,3,"Service standard, produit dans la moyenne.",2023-09-19,neutre
REV02147,CUS01750,PRD012,5,"Parfait, correspond a la description.",2023-04-07,positif
REV02148,CUS01050,PRD004,5,"Produit conforme, livraison soignee.",2022-12-20,positif
REV02149,CUS00688,PRD022,5,Tres bonne experience d'achat.,2023-12-18,positif
REV02150,CUS02943,PRD029,5,Tres bonne experience d'achat.,2022-02-28,positif
REV02151,CUS00537,PRD012,4,Je suis ravi de cet achat.,2023-10-27,positif
REV02152,CUS01084,PRD022,5,"Produit conforme, livraison soignee.",2023-06-23,positif
REV02153,CUS02430,PRD014,3,"Service standard, produit dans la moyenne.",2023-05-11,neutre
REV02154,CUS02251,PRD012,3,Conforme mais delai un peu long.,2023-12-27,neutre
REV02155,CUS02568,PRD017,4,"Parfait, correspond a la description.",2024-01-28,positif
REV02156,CUS01291,PRD001,3,Conforme mais delai un peu long.,2023-10-16,neutre
REV02157,CUS02178,PRD003,4,"Parfait, correspond a la description.",2022-02-07,positif
REV02158,CUS00668,PRD028,5,"Tres satisfait, qualite au rendez-vous.",2023-12-10,positif
REV02159,CUS00914,PRD018,5,"Tres satisfait, qualite au rendez-vous.",2024-04-14,positif
REV02160,CUS02013,PRD013,5,Je suis ravi de cet achat.,2022-04-26,positif
REV02161,CUS02348,PRD012,5,"Produit fantastique, rapport qualite-prix excellent.",2022-07-03,positif
REV02162,CUS00820,PRD029,5,"Produit conforme, livraison soignee.",2023-07-06,positif
REV02163,CUS00170,PRD002,5,Tres bonne experience d'achat.,2022-02-15,positif
REV02164,CUS01716,PRD022,4,Je suis ravi de cet achat.,2022-03-31,positif
REV02165,CUS02013,PRD012,5,"Produit conforme, livraison soignee.",2024-01-10,positif
REV02166,CUS02453,PRD027,2,"Livraison tres en retard, emballage abime.",2023-03-17,negatif
REV02167,CUS01492,PRD029,5,"Super produit, je recommande vivement.",2022-05-05,positif
REV02168,CUS02020,PRD028,4,"Excellent produit, livraison rapide !",2022-02-09,positif
REV02169,CUS00078,PRD017,3,"Service standard, produit dans la moyenne.",2022-05-23,neutre
REV02170,CUS01196,PRD015,3,Rien d'exceptionnel pour ce prix.,2023-05-27,neutre
REV02171,CUS02183,PRD009,5,"Super produit, je recommande vivement.",2023-12-24,positif
REV02172,CUS01049,PRD018,4,"Excellent produit, livraison rapide !",2023-09-01,positif
REV02173,CUS02826,PRD002,5,"Tres satisfait, qualite au rendez-vous.",2022-05-03,positif
REV02174,CUS02411,PRD021,5,"Super produit, je recommande vivement.",2024-01-01,positif
REV02175,CUS02159,PRD026,4,"Tres satisfait, qualite au rendez-vous.",2024-05-05,positif
REV02176,CUS01058,PRD014,4,Tres bonne experience d'achat.,2024-02-17,positif
REV02177,CUS02169,PRD014,3,Conforme mais delai un peu long.,2023-05-08,neutre
REV02178,CUS01495,PRD005,4,Tres bonne experience d'achat.,2023-05-03,positif
REV02179,CUS01300,PRD021,3,Rien d'exceptionnel pour ce prix.,2022-04-09,neutre
REV02180,CUS01073,PRD019,3,"Service standard, produit dans la moyenne.",2023-06-20,neutre
REV02181,CUS01969,PRD017,4,Tres bonne experience d'achat.,2023-03-04,positif
REV02182,CUS00144,PRD027,2,"Livraison tres en retard, emballage abime.",2024-02-06,negatif
REV02183,CUS01973,PRD014,2,Qualite tres inferieure aux photos.,2024-03-06,negatif
REV02184,CUS00245,PRD022,5,"Produit fantastique, rapport qualite-prix excellent.",2022-12-30,positif
REV02185,CUS01600,PRD001,3,Rien d'exceptionnel pour ce prix.,2024-03-17,neutre
REV02186,CUS00363,PRD016,4,"Excellent produit, livraison rapide !",2023-08-28,positif
REV02187,CUS02302,PRD008,2,"Produit defectueux, retour complique.",2023-12-06,negatif
REV02188,CUS01174,PRD008,5,"Tres satisfait, qualite au rendez-vous.",2022-04-21,positif
REV02189,CUS02361,PRD011,4,Je suis ravi de cet achat.,2022-05-31,positif
REV02190,CUS02147,PRD004,5,"Tres satisfait, qualite au rendez-vous.",2023-05-06,positif
REV02191,CUS02914,PRD017,1,"Produit defectueux, retour complique.",2022-12-29,negatif
REV02192,CUS00943,PRD001,1,"Service client inexistant, probleme non resolu.",2022-11-25,negatif
REV02193,CUS01135,PRD030,4,Je suis ravi de cet achat.,2023-11-13,positif
REV02194,CUS00711,PRD018,3,Rien d'exceptionnel pour ce prix.,2023-09-06,neutre
REV02195,CUS02508,PRD030,5,"Excellent produit, livraison rapide !",2023-01-28,positif
REV02196,CUS00107,PRD001,3,"Service standard, produit dans la moyenne.",2024-01-02,neutre
REV02197,CUS01030,PRD018,1,"Produit defectueux, retour complique.",2023-11-12,negatif
REV02198,CUS02158,PRD014,3,Rien d'exceptionnel pour ce prix.,2024-05-17,neutre
REV02199,CUS02376,PRD030,5,Je suis ravi de cet achat.,2024-07-11,positif
REV02200,CUS00459,PRD014,4,"Excellent produit, livraison rapide !",2023-10-29,positif
REV02201,CUS02725,PRD026,5,"Excellent produit, livraison rapide !",2022-10-12,positif
REV02202,CUS00746,PRD013,4,"Tres satisfait, qualite au rendez-vous.",2022-04-27,positif
REV02203,CUS02286,PRD004,1,Produit ne correspond pas a la description.,2023-03-25,negatif
REV02204,CUS01887,PRD008,3,"Service standard, produit dans la moyenne.",2023-07-06,neutre
REV02205,CUS01383,PRD020,5,"Super produit, je recommande vivement.",2024-03-14,positif
REV02206,CUS01101,PRD023,5,"Parfait, correspond a la description.",2024-05-17,positif
REV02207,CUS00205,PRD017,4,"Parfait, correspond a la description.",2023-09-07,positif
REV02208,CUS01006,PRD002,5,"Produit fantastique, rapport qualite-prix excellent.",2024-05-26,positif
REV02209,CUS01056,PRD023,2,"Mauvaise qualite, je regrette mon achat.",2024-02-28,negatif
REV02210,CUS00486,PRD015,3,"Produit moyen, attendais mieux.",2023-11-18,neutre
REV02211,CUS01658,PRD022,4,"Super produit, je recommande vivement.",2024-03-24,positif
REV02212,CUS01726,PRD030,2,"Produit defectueux, retour complique.",2022-05-28,negatif
REV02213,CUS01761,PRD008,4,"Super produit, je recommande vivement.",2022-05-21,positif
REV02214,CUS02013,PRD027,5,"Excellent produit, livraison rapide !",2023-03-17,positif
REV02215,CUS02401,PRD008,4,Tres bonne experience d'achat.,2023-04-02,positif
REV02216,CUS00628,PRD028,4,"Super produit, je recommande vivement.",2023-06-26,positif
REV02217,CUS00030,PRD019,4,"Excellent produit, livraison rapide !",2024-04-30,positif
REV02218,CUS02354,PRD012,4,Je suis ravi de cet achat.,2023-02-10,positif
REV02219,CUS01093,PRD004,5,Tres bonne experience d'achat.,2023-02-18,positif
REV02220,CUS02921,PRD023,5,"Produit fantastique, rapport qualite-prix excellent.",2022-08-21,positif
REV02221,CUS00887,PRD021,4,"Super produit, je recommande vivement.",2023-09-08,positif
REV02222,CUS02751,PRD003,4,"Excellent produit, livraison rapide !",2022-08-01,positif
REV02223,CUS02202,PRD030,5,"Super produit, je recommande vivement.",2023-08-04,positif
REV02224,CUS02257,PRD001,4,Je suis ravi de cet achat.,2023-06-30,positif
REV02225,CUS02255,PRD029,5,Je suis ravi de cet achat.,2024-07-03,positif
REV02226,CUS01334,PRD022,4,Tres bonne experience d'achat.,2023-12-31,positif
REV02227,CUS02561,PRD025,5,"Produit conforme, livraison soignee.",2024-01-21,positif
REV02228,CUS00898,PRD007,2,"Produit defectueux, retour complique.",2024-03-04,negatif
REV02229,CUS02940,PRD012,3,"Produit moyen, attendais mieux.",2022-12-07,neutre
REV02230,CUS02407,PRD023,5,"Super produit, je recommande vivement.",2023-12-09,positif
REV02231,CUS01293,PRD011,4,"Produit fantastique, rapport qualite-prix excellent.",2023-04-07,positif
REV02232,CUS01457,PRD030,4,"Super produit, je recommande vivement.",2023-03-01,positif
REV02233,CUS00467,PRD018,5,Je suis ravi de cet achat.,2024-02-13,positif
REV02234,CUS01993,PRD024,2,"Service client inexistant, probleme non resolu.",2022-10-15,negatif
REV02235,CUS00950,PRD008,5,"Excellent produit, livraison rapide !",2024-06-03,positif
REV02236,CUS02229,PRD010,2,"Tres decu, le produit ne fonctionne pas.",2022-11-12,negatif
REV02237,CUS00018,PRD014,4,Je suis ravi de cet achat.,2022-03-02,positif
REV02238,CUS02025,PRD022,5,"Tres satisfait, qualite au rendez-vous.",2023-05-12,positif
REV02239,CUS01008,PRD018,5,"Parfait, correspond a la description.",2023-01-31,positif
REV02240,CUS02558,PRD028,4,"Excellent produit, livraison rapide !",2022-11-10,positif
REV02241,CUS02696,PRD015,4,Je suis ravi de cet achat.,2023-10-08,positif
REV02242,CUS02399,PRD029,3,"Service standard, produit dans la moyenne.",2022-07-15,neutre
REV02243,CUS01570,PRD009,5,"Parfait, correspond a la description.",2023-12-13,positif
REV02244,CUS00551,PRD027,2,"Produit defectueux, retour complique.",2023-12-04,negatif
REV02245,CUS02431,PRD003,4,Je suis ravi de cet achat.,2022-08-28,positif
REV02246,CUS00167,PRD020,5,Je suis ravi de cet achat.,2024-01-11,positif
REV02247,CUS02357,PRD007,3,"Produit correct, sans plus.",2024-06-04,neutre
REV02248,CUS00127,PRD021,4,Je suis ravi de cet achat.,2022-08-22,positif
REV02249,CUS01613,PRD021,5,"Tres satisfait, qualite au rendez-vous.",2024-06-06,positif
REV02250,CUS00233,PRD002,5,Je suis ravi de cet achat.,2023-03-08,positif
REV02251,CUS00536,PRD025,3,"Produit moyen, attendais mieux.",2023-12-30,neutre
REV02252,CUS02905,PRD017,5,"Tres satisfait, qualite au rendez-vous.",2022-07-15,positif
REV02253,CUS02073,PRD016,2,"Produit defectueux, retour complique.",2022-10-31,negatif
REV02254,CUS02146,PRD029,5,"Tres satisfait, qualite au rendez-vous.",2023-12-16,positif
REV02255,CUS02152,PRD011,3,"Produit correct, sans plus.",2022-03-04,neutre
REV02256,CUS02685,PRD003,5,"Excellent produit, livraison rapide !",2023-02-08,positif
REV02257,CUS02389,PRD028,5,"Tres satisfait, qualite au rendez-vous.",2022-05-15,positif
REV02258,CUS01471,PRD019,5,Je suis ravi de cet achat.,2024-01-27,positif
REV02259,CUS02515,PRD008,4,"Produit fantastique, rapport qualite-prix excellent.",2023-08-10,positif
REV02260,CUS00275,PRD013,5,"Super produit, je recommande vivement.",2022-04-01,positif
REV02261,CUS02373,PRD007,2,"Tres decu, le produit ne fonctionne pas.",2023-07-01,negatif
REV02262,CUS00693,PRD001,5,Tres bonne experience d'achat.,2022-02-22,positif
REV02263,CUS00965,PRD007,4,"Produit fantastique, rapport qualite-prix excellent.",2022-07-11,positif
REV02264,CUS00678,PRD026,4,"Super produit, je recommande vivement.",2023-10-27,positif
REV02265,CUS01963,PRD024,3,Rien d'exceptionnel pour ce prix.,2022-09-09,neutre
REV02266,CUS01140,PRD013,4,Je suis ravi de cet achat.,2022-05-26,positif
REV02267,CUS01718,PRD020,5,"Parfait, correspond a la description.",2023-07-16,positif
REV02268,CUS02809,PRD022,3,Rien d'exceptionnel pour ce prix.,2022-05-15,neutre
REV02269,CUS00390,PRD021,1,"Livraison tres en retard, emballage abime.",2023-05-09,negatif
REV02270,CUS00909,PRD011,3,"Service standard, produit dans la moyenne.",2022-08-09,neutre
REV02271,CUS00354,PRD019,5,"Parfait, correspond a la description.",2023-09-29,positif
REV02272,CUS00542,PRD010,4,"Parfait, correspond a la description.",2022-10-16,positif
REV02273,CUS02594,PRD021,4,"Produit fantastique, rapport qualite-prix excellent.",2024-02-22,positif
REV02274,CUS00086,PRD002,5,"Produit conforme, livraison soignee.",2024-07-06,positif
REV02275,CUS02798,PRD027,3,"Service standard, produit dans la moyenne.",2022-11-13,neutre
REV02276,CUS00980,PRD002,5,Tres bonne experience d'achat.,2023-08-23,positif
REV02277,CUS01766,PRD008,4,"Tres satisfait, qualite au rendez-vous.",2022-10-23,positif
REV02278,CUS01058,PRD002,4,"Tres satisfait, qualite au rendez-vous.",2023-04-30,positif
REV02279,CUS02223,PRD004,5,Tres bonne experience d'achat.,2023-08-05,positif
REV02280,CUS00935,PRD016,4,"Tres satisfait, qualite au rendez-vous.",2023-06-24,positif
REV02281,CUS02291,PRD015,4,"Produit fantastique, rapport qualite-prix excellent.",2022-09-11,positif
REV02282,CUS00961,PRD011,5,"Produit fantastique, rapport qualite-prix excellent.",2023-07-20,positif
REV02283,CUS00963,PRD003,4,Je suis ravi de cet achat.,2023-03-25,positif
REV02284,CUS01708,PRD022,2,"Delai inacceptable, plus de 3 semaines.",2024-06-18,negatif
REV02285,CUS02347,PRD026,3,"Service standard, produit dans la moyenne.",2023-01-25,neutre
REV02286,CUS02502,PRD028,4,"Tres satisfait, qualite au rendez-vous.",2023-12-06,positif
REV02287,CUS00121,PRD007,4,"Tres satisfait, qualite au rendez-vous.",2022-12-25,positif
REV02288,CUS01433,PRD007,5,Je suis ravi de cet achat.,2023-06-23,positif
REV02289,CUS02509,PRD016,5,"Super produit, je recommande vivement.",2024-07-10,positif
REV02290,CUS01096,PRD010,5,"Parfait, correspond a la description.",2023-02-14,positif
REV02291,CUS02720,PRD021,5,"Super produit, je recommande vivement.",2024-04-12,positif
REV02292,CUS02179,PRD005,4,"Produit fantastique, rapport qualite-prix excellent.",2022-07-22,positif
REV02293,CUS00798,PRD015,5,"Parfait, correspond a la description.",2023-12-11,positif
REV02294,CUS00955,PRD002,5,"Produit fantastique, rapport qualite-prix excellent.",2024-02-03,positif
REV02295,CUS00368,PRD026,4,"Produit conforme, livraison soignee.",2023-11-22,positif
REV02296,CUS01855,PRD002,5,"Produit fantastique, rapport qualite-prix excellent.",2023-11-18,positif
REV02297,CUS00827,PRD026,3,Rien d'exceptionnel pour ce prix.,2023-10-29,neutre
REV02298,CUS02196,PRD025,5,"Tres satisfait, qualite au rendez-vous.",2024-04-24,positif
REV02299,CUS00884,PRD018,5,"Excellent produit, livraison rapide !",2024-07-04,positif
REV02300,CUS00658,PRD010,5,"Excellent produit, livraison rapide !",2023-04-27,positif
REV02301,CUS01465,PRD024,5,Tres bonne experience d'achat.,2023-06-20,positif
REV02302,CUS01457,PRD028,5,"Super produit, je recommande vivement.",2024-04-04,positif
REV02303,CUS00440,PRD009,5,Tres bonne experience d'achat.,2024-01-22,positif
REV02304,CUS01916,PRD015,4,Je suis ravi de cet achat.,2022-01-25,positif
REV02305,CUS00632,PRD027,5,"Excellent produit, livraison rapide !",2023-02-01,positif
REV02306,CUS01547,PRD024,4,"Super produit, je recommande vivement.",2022-03-12,positif
REV02307,CUS00562,PRD021,4,"Produit conforme, livraison soignee.",2023-08-14,positif
REV02308,CUS00863,PRD006,4,Tres bonne experience d'achat.,2024-05-01,positif
REV02309,CUS02533,PRD012,5,"Produit conforme, livraison soignee.",2024-06-15,positif
REV02310,CUS00814,PRD029,3,"Produit moyen, attendais mieux.",2022-06-07,neutre
REV02311,CUS01602,PRD017,3,Conforme mais delai un peu long.,2023-08-11,neutre
REV02312,CUS02113,PRD003,4,"Tres satisfait, qualite au rendez-vous.",2022-11-18,positif
REV02313,CUS02495,PRD023,1,"Service client inexistant, probleme non resolu.",2023-06-19,negatif
REV02314,CUS00277,PRD021,4,"Produit fantastique, rapport qualite-prix excellent.",2023-01-07,positif
REV02315,CUS00982,PRD002,5,Tres bonne experience d'achat.,2022-02-11,positif
REV02316,CUS00052,PRD016,5,"Parfait, correspond a la description.",2022-04-03,positif
REV02317,CUS02311,PRD023,1,Produit ne correspond pas a la description.,2023-01-06,negatif
REV02318,CUS02128,PRD008,4,Je suis ravi de cet achat.,2022-03-20,positif
REV02319,CUS00877,PRD027,5,"Tres satisfait, qualite au rendez-vous.",2023-01-02,positif
REV02320,CUS02105,PRD008,5,"Excellent produit, livraison rapide !",2022-08-15,positif
REV02321,CUS02037,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2022-05-08,positif
REV02322,CUS01898,PRD028,5,"Produit conforme, livraison soignee.",2024-01-03,positif
REV02323,CUS00682,PRD022,4,"Produit conforme, livraison soignee.",2022-07-21,positif
REV02324,CUS02789,PRD022,4,Je suis ravi de cet achat.,2022-04-18,positif
REV02325,CUS02727,PRD011,4,Je suis ravi de cet achat.,2023-08-15,positif
REV02326,CUS01726,PRD004,2,"Livraison tres en retard, emballage abime.",2023-11-11,negatif
REV02327,CUS00415,PRD009,5,Tres bonne experience d'achat.,2023-05-13,positif
REV02328,CUS02691,PRD023,3,Conforme mais delai un peu long.,2023-08-09,neutre
REV02329,CUS00324,PRD028,3,Conforme mais delai un peu long.,2022-11-24,neutre
REV02330,CUS01381,PRD004,5,"Tres satisfait, qualite au rendez-vous.",2022-01-16,positif
REV02331,CUS01710,PRD025,4,Je suis ravi de cet achat.,2023-05-14,positif
REV02332,CUS02199,PRD008,2,"Service client inexistant, probleme non resolu.",2023-09-07,negatif
REV02333,CUS01098,PRD009,5,"Excellent produit, livraison rapide !",2023-08-12,positif
REV02334,CUS02008,PRD015,5,"Tres satisfait, qualite au rendez-vous.",2024-04-04,positif
REV02335,CUS01878,PRD023,5,"Super produit, je recommande vivement.",2023-04-09,positif
REV02336,CUS01499,PRD015,5,Je suis ravi de cet achat.,2022-12-08,positif
REV02337,CUS01286,PRD026,5,Je suis ravi de cet achat.,2023-06-26,positif
REV02338,CUS00575,PRD006,5,Tres bonne experience d'achat.,2023-11-24,positif
REV02339,CUS00592,PRD026,4,"Tres satisfait, qualite au rendez-vous.",2022-06-29,positif
REV02340,CUS00110,PRD016,3,"Service standard, produit dans la moyenne.",2022-07-19,neutre
REV02341,CUS02402,PRD002,4,"Parfait, correspond a la description.",2023-03-27,positif
REV02342,CUS01222,PRD005,3,"Produit correct, sans plus.",2024-03-30,neutre
REV02343,CUS01028,PRD012,1,"Tres decu, le produit ne fonctionne pas.",2022-03-14,negatif
REV02344,CUS01383,PRD025,4,Tres bonne experience d'achat.,2023-01-31,positif
REV02345,CUS02220,PRD007,5,Tres bonne experience d'achat.,2023-08-11,positif
REV02346,CUS02532,PRD013,3,Rien d'exceptionnel pour ce prix.,2022-03-24,neutre
REV02347,CUS00169,PRD022,3,Rien d'exceptionnel pour ce prix.,2024-03-09,neutre
REV02348,CUS01889,PRD012,4,"Tres satisfait, qualite au rendez-vous.",2023-01-08,positif
REV02349,CUS00934,PRD019,5,"Tres satisfait, qualite au rendez-vous.",2023-02-20,positif
REV02350,CUS00535,PRD026,5,"Produit fantastique, rapport qualite-prix excellent.",2023-03-03,positif
REV02351,CUS02331,PRD005,1,Produit ne correspond pas a la description.,2023-06-08,negatif
REV02352,CUS02651,PRD019,2,"Livraison tres en retard, emballage abime.",2022-08-28,negatif
REV02353,CUS01367,PRD016,5,Je suis ravi de cet achat.,2023-01-28,positif
REV02354,CUS02006,PRD028,1,"Produit defectueux, retour complique.",2024-06-14,negatif
REV02355,CUS02521,PRD024,4,"Super produit, je recommande vivement.",2022-11-11,positif
REV02356,CUS02740,PRD019,5,"Parfait, correspond a la description.",2024-06-05,positif
REV02357,CUS00014,PRD020,5,Tres bonne experience d'achat.,2022-10-31,positif
REV02358,CUS02488,PRD016,5,"Parfait, correspond a la description.",2024-03-15,positif
REV02359,CUS01495,PRD015,4,Tres bonne experience d'achat.,2022-02-27,positif
REV02360,CUS00577,PRD026,5,Je suis ravi de cet achat.,2023-12-23,positif
REV02361,CUS02177,PRD013,2,"Livraison tres en retard, emballage abime.",2022-06-17,negatif
REV02362,CUS00156,PRD024,5,"Tres satisfait, qualite au rendez-vous.",2024-03-01,positif
REV02363,CUS00482,PRD002,3,"Produit correct, sans plus.",2022-12-26,neutre
REV02364,CUS02718,PRD022,5,Tres bonne experience d'achat.,2022-10-27,positif
REV02365,CUS01985,PRD030,5,"Tres satisfait, qualite au rendez-vous.",2024-01-22,positif
REV02366,CUS00629,PRD030,4,"Excellent produit, livraison rapide !",2022-03-01,positif
REV02367,CUS00090,PRD023,5,"Produit conforme, livraison soignee.",2022-08-13,positif
REV02368,CUS00632,PRD030,4,"Super produit, je recommande vivement.",2022-03-25,positif
REV02369,CUS00939,PRD026,5,"Produit fantastique, rapport qualite-prix excellent.",2022-08-03,positif
REV02370,CUS00240,PRD024,4,Je suis ravi de cet achat.,2022-03-12,positif
REV02371,CUS00416,PRD021,4,"Super produit, je recommande vivement.",2024-06-06,positif
REV02372,CUS02790,PRD004,4,Je suis ravi de cet achat.,2022-08-21,positif
REV02373,CUS01953,PRD026,3,"Service standard, produit dans la moyenne.",2023-01-26,neutre
REV02374,CUS00720,PRD013,3,"Service standard, produit dans la moyenne.",2022-08-13,neutre
REV02375,CUS00465,PRD017,4,Je suis ravi de cet achat.,2023-07-06,positif
REV02376,CUS01026,PRD022,5,"Tres satisfait, qualite au rendez-vous.",2023-09-04,positif
REV02377,CUS02458,PRD010,5,"Super produit, je recommande vivement.",2023-10-05,positif
REV02378,CUS02645,PRD015,2,Qualite tres inferieure aux photos.,2023-01-25,negatif
REV02379,CUS01658,PRD008,1,"Tres decu, le produit ne fonctionne pas.",2023-10-19,negatif
REV02380,CUS00739,PRD017,5,"Produit conforme, livraison soignee.",2024-05-08,positif
REV02381,CUS01808,PRD017,4,"Super produit, je recommande vivement.",2023-02-28,positif
REV02382,CUS02290,PRD029,5,"Produit conforme, livraison soignee.",2023-04-27,positif
REV02383,CUS00578,PRD017,1,"Livraison tres en retard, emballage abime.",2022-10-23,negatif
REV02384,CUS01721,PRD016,5,"Tres satisfait, qualite au rendez-vous.",2023-01-17,positif
REV02385,CUS01754,PRD010,2,Produit ne correspond pas a la description.,2023-03-04,negatif
REV02386,CUS02144,PRD019,1,"Livraison tres en retard, emballage abime.",2023-04-22,negatif
REV02387,CUS02550,PRD019,5,"Super produit, je recommande vivement.",2023-08-25,positif
REV02388,CUS01528,PRD024,4,"Parfait, correspond a la description.",2023-12-08,positif
REV02389,CUS01052,PRD023,4,Tres bonne experience d'achat.,2023-04-04,positif
REV02390,CUS01089,PRD010,4,Tres bonne experience d'achat.,2023-01-23,positif
REV02391,CUS02687,PRD029,4,"Tres satisfait, qualite au rendez-vous.",2023-10-23,positif
REV02392,CUS00426,PRD017,2,"Service client inexistant, probleme non resolu.",2022-07-25,negatif
REV02393,CUS00315,PRD027,1,"Delai inacceptable, plus de 3 semaines.",2022-10-26,negatif
REV02394,CUS02954,PRD013,4,"Produit conforme, livraison soignee.",2024-01-18,positif
REV02395,CUS02378,PRD007,5,Je suis ravi de cet achat.,2022-05-14,positif
REV02396,CUS02034,PRD014,5,"Excellent produit, livraison rapide !",2024-05-23,positif
REV02397,CUS00951,PRD019,4,Je suis ravi de cet achat.,2022-06-27,positif
REV02398,CUS02256,PRD015,5,"Super produit, je recommande vivement.",2023-06-06,positif
REV02399,CUS00572,PRD013,4,"Produit conforme, livraison soignee.",2023-12-14,positif
REV02400,CUS01634,PRD016,4,"Excellent produit, livraison rapide !",2023-12-09,positif
REV02401,CUS02079,PRD029,4,Tres bonne experience d'achat.,2023-08-01,positif
REV02402,CUS00792,PRD004,4,Tres bonne experience d'achat.,2023-05-10,positif
REV02403,CUS02630,PRD025,4,Tres bonne experience d'achat.,2022-04-11,positif
REV02404,CUS01439,PRD014,1,Produit ne correspond pas a la description.,2022-11-23,negatif
REV02405,CUS00271,PRD009,5,"Produit fantastique, rapport qualite-prix excellent.",2022-12-20,positif
REV02406,CUS01381,PRD005,4,"Excellent produit, livraison rapide !",2023-03-22,positif
REV02407,CUS02394,PRD001,1,"Service client inexistant, probleme non resolu.",2023-04-20,negatif
REV02408,CUS00764,PRD030,2,"Tres decu, le produit ne fonctionne pas.",2023-03-29,negatif
REV02409,CUS02091,PRD008,2,Produit ne correspond pas a la description.,2022-05-29,negatif
REV02410,CUS00530,PRD013,3,Rien d'exceptionnel pour ce prix.,2024-02-14,neutre
REV02411,CUS00534,PRD007,4,Je suis ravi de cet achat.,2023-02-14,positif
REV02412,CUS01904,PRD005,4,Je suis ravi de cet achat.,2023-06-08,positif
REV02413,CUS02640,PRD030,1,"Service client inexistant, probleme non resolu.",2024-05-06,negatif
REV02414,CUS02033,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2023-07-01,positif
REV02415,CUS01793,PRD027,5,"Produit conforme, livraison soignee.",2022-11-07,positif
REV02416,CUS01440,PRD016,5,"Excellent produit, livraison rapide !",2024-01-02,positif
